Project_ID,Project_Name,Ministry,Sector,State,Start_Date,Target_DOC,Original_Cost_Cr,Cumulative_Expenditure_Cr,Physical_Progress_Pct,Expenditure_Pct_of_Original_Cost,Revised_Cost_Cr,Cost_Overrun_Cr,Cost_Overrun_Pct,Cost_Overrun_Flag,Revised_DOC,Time_Overrun_Days,Time_Overrun_Months,Time_Overrun_Flag
618185,Widening to 2LPS from Km 0.000 to 37.850 Except Ex. Km 24.45 to 27.20 of NH-766c Byndoor-Ranebennur Section in the state of Karnataka on EPC Mode under Annual Plan 2022-23 NH-766C-KNT-2022-23-969 dated 30.12.2022 (MoRTH) (618185) (-) (-),Ministry of Road Transport & Highways,Roads & Highways,Karnataka,8/1/2025,8/1/2027,394.95,0,0,0,394.95,0,0,0,8/1/2027,0,0,0
618186,"Rehabilitation and Up-gradation of Valigonda to Thorrur Section to Two Lane with Paved Shoulders from Km 39.180 to Km 108.300 of NH-930P in the State of Telangana on Engineering, Procurement and Construction EPC Basis (MoRTH) (618186) (N24002003) (10201)",Ministry of Road Transport & Highways,Roads & Highways,Telangana,12/1/2022,12/1/2024,549.28,296.89,94.01,54.0508,549.28,0,0,0,9/1/2026,639,20.99,1
618188,Rehabilitation and Up-gradation to 2 lane with paved shoulder configuration of Mahud Sangola road NH 965 G 159400 to 161900and 162400 to 183960 Design Chainage from km. 32/300 to km. 34/800 and km. 35/800 to km. 56/860 Rigid Pavement on EPC mode in the State of Maharashtra. (MoRTH) (618188) (N24002173) (-),Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,11/1/2023,5/1/2025,253.78,0,99.75,0,253.78,0,0,0,6/1/2026,396,13.01,1
618189,Widening to Two Lane with Paved Shoulder of NH-73 New Spur Road Ujire - Dharmasthala - Periyashanthi in the State of Karnataka under on HAM under NHO Annual Plan 2023-24Job No NH-73Spur-KNT-2023-24-996 (MoRTH) (618189) (-) (10203),Ministry of Road Transport & Highways,Roads & Highways,Karnataka,11/1/2025,11/1/2027,613.65,0,0,0,613.65,0,0,0,,,,
618190,Widening to two lane with paved shoulders of 'Bodhan Basar Bhainsa ' section from Km 38/900 to 95/300 of NH-161BB in the state of Telangana under Annual Plan 2021- 22 on EPC Mode under NH O. (MoRTH) (618190) (N24002005) (10204),Ministry of Road Transport & Highways,Roads & Highways,Telangana,3/1/2023,3/1/2025,644.45,350.2,98.6,54.3409,644.45,0,0,0,6/1/2026,457,15.01,1
618191,"Rehabilitation and upgradation of NH-167AD from Macherla to Dachepalli via Paluvai Junction, Rentachinthala, Gurazala from Km.0.000 to 43.659 to two lane with paved shoulders in the state of Andhra Pradesh job-729 (MoRTH) (618191) (N24001951) (-)",Ministry of Road Transport & Highways,Roads & Highways,Andhra Pradesh,1/1/2023,1/1/2025,403.22,227.13,99.06,56.3291,403.22,0,0,0,3/1/2026,424,13.93,1
618192,Duttalur at NH-565 Junction to Kavali Joining on NH-16 Chainage Km. 36/400 to Km. 107/224 excluding the stretch from Km 101.880 to 105.300 67.404 Km of NH-167BG from in the State of Andhra Pradesh on EPC mode (MoRTH) (618192) (N24001942) (-),Ministry of Road Transport & Highways,Roads & Highways,Andhra Pradesh,7/1/2022,7/1/2024,423.67,0,94.65,0,423.67,0,0,0,4/1/2026,639,20.99,1
618193,Widening of Existing Road to Two Lane with Paved Shoulder Configuration from Km 0.00 to 26.000 & Km 45.200 To 59.622 Of NH 365BB in the State of Andhra Pradesh Under Annual Plan 2023-24 through EPC Mode (MoRTH) (618193) (-) (-),Ministry of Road Transport & Highways,Roads & Highways,Andhra Pradesh,4/1/2025,12/1/2026,368.63,37.59,22.55,10.1972,368.63,0,0,0,12/1/2026,0,0,0
618194,Rehabilitation and upgradation of New NH 544DD from design Chainage Km. 56/000 to 102/20 of Kalyandrg - Molakalmuru Section (MoRTH) (618194) (N24000937) (-),Ministry of Road Transport & Highways,Roads & Highways,Andhra Pradesh,8/1/2018,2/1/2020,294.13,312.39,98.52,106.2081,285.29,-8.84,-3.0055,0,9/1/2025,2039,66.99,1
618196,Widening to 2 lane with Paved Shoulders of Siddipet-Elkathurthy section from Km 69/978 to km 133/619 of NH-765DG in the State of Telangana under Annual plan 2021-22 on EPC mode (MoRTH) (618196) (N24002008) (10205),Ministry of Road Transport & Highways,Roads & Highways,Telangana,12/1/2022,12/1/2024,578.85,0,85,0,578.85,0,0,0,6/1/2026,547,17.97,1
618197,Widening to 2 lane with Paved Shoulders of Medak - Siddipet section from Km 0/0 to km 69/978 of NH-765DG in the State of Telangana under Annual plan 2021-22 on EPC mode (MoRTH) (618197) (N24002001) (10206),Ministry of Road Transport & Highways,Roads & Highways,Telangana,1/1/2023,1/1/2025,882.18,347.73,74.06,39.4171,882.18,0,0,0,12/1/2026,699,22.97,1
618198,Balance work of Rehabilitation and Up-gradation to 2-lane road with paved shoulders configuration for NH- 965DD from Pacharal-Mandangad-Mhapral-Rajewadi Upto Junction of NH-66 Ch-22700 to 75100 Km and Ambadave connector Birth place of Dr. Babasaheb Ambedkar Ch-0000 to 7325 Km length Km 59.725 in the state of Maharashtra on EPC mode. Balance Work (MoRTH) (618198) (N24001107) (-),Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,1/1/2022,1/1/2024,388.93,0,93.07,0,341.69,-47.24,-12.1461,0,6/1/2026,882,28.98,1
618199,"Rehabilitation, Upgradation & Widening of existing Highway to Rigid Pavement 2 Lane with Paved Shoulder of NH 965DD from Lonand Shirval-Bhor Mandangad-Pchral Section ShindewadiPhata to Varandah Ghat Dist Border from Km 33/550 to 92/550 in the state of Maharashtra on EPC mode. (MoRTH) (618199) (N24002178) (10207)",Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,7/1/2024,7/1/2026,723.13,0,52.5,0,723.13,0,0,0,7/1/2026,0,0,0
618200,Construction of 2 lane with Paved Shoulder for Northern Bypass Phase-II of Kota city in the State of Rajasthan. (MoRTH) (618200) (N24001928) (-),Ministry of Road Transport & Highways,Roads & Highways,Rajasthan,10/1/2023,4/1/2025,317.74,6.08,48.2,1.9135,317.74,0,0,0,2/1/2027,671,22.05,1
618203,"Construction of 4 lane with paved shoulder Pattan bypass Greenfield bypass from existing Ch. Km 24320 to Km 33760 and Design Ch. from Km 24400 to Km 35300, total length 10.900 km on road SrinagarBaramulla Uri NH-01 in the UT of Jammu & Kashmir under Project BEACON, Border Roads Organization BRO on EPC mode. Package-II (MoRTH) (618203) (N24002179) (10210)",Ministry of Road Transport & Highways,Roads & Highways,Jammu and Kashmir,8/1/2024,7/1/2026,980.21,16.44,53.67,1.6772,980.21,0,0,0,2/1/2027,215,7.06,1
618205,"Construction of 4 lane with paved shoulder from Existing Ch. 14200 to 24320 Design Ch. 14200 to 24400, Ch. 33760 to 42780 Design Ch. 35300 to 44294 & Ch. 43440 to 47020 Design Ch. 44958 to 48500 Delina Flyover including construction of flyover length 1.704 km of total length 22.736 kms in AOR of 760 BRTF on road SRINAGAR BARAMULA URI NH-01 in the UT of Jammu & Kashmir under project BEACON, Border Roads Organization BRO Package-IJob No NH-1-J&K-2022-23-110 (MoRTH) (618205) (N24001998) (10211)",Ministry of Road Transport & Highways,Roads & Highways,Jammu and Kashmir,8/1/2023,8/1/2025,823.46,277.76,83.67,33.7308,823.46,0,0,0,8/1/2026,365,11.99,1
618206,Widening and Strengthening of Rafiabad-Kupwara-Chowkibal-Tangdhar-Chamkot NH- 701 road from design Ch. From 0000 to 51000 to two lanes with paved shoulders under Project Beacon in the UT of Jammu & Kashmir on EPC mode Package-I. (MoRTH) (618206) (-) (10212),Ministry of Road Transport & Highways,Roads & Highways,Jammu and Kashmir,11/1/2024,5/1/2027,1404.94,118.48,40,8.4331,1404.94,0,0,0,,,,
618207,Widening to 2-lane with Hard Shoulder configuration of Mana Ch. 0.00 to Mana Pass Ch. 50.987 road on NH-07 under Bharatmala Pariyojna in the state of Uttarakhand under Annual Plan 2022-23 length 50.987 (MoRTH) (618207) (-) (10213),Ministry of Road Transport & Highways,Roads & Highways,Uttarakhand,10/1/2023,10/1/2027,573.96,0,20.78,0,573.96,0,0,0,10/1/2028,366,12.02,1
618208,Construction and upgradation of existing road to 2-lane with paved shoulder from existing chainage Km 509.725 to Km 528.000 design chainage Km 490.550 to Km 507.850 of NH-58 new NH-07 Benakuli bend to Mana Village in EPC mode under Chardham Programme in the State of Uttarakhand. (MoRTH) (618208) (-) (-),Ministry of Road Transport & Highways,Roads & Highways,Uttarakhand,11/1/2019,10/1/2021,180.1,0,95,0,180.1,0,0,0,,,,
618209,Construction & up gradation of existing road to 2-Lane with paved shoulder from existing chainage km 468000 to km 489350 Design Chainage km 465150 to km 471500 of NH-07 Old NH-58 including Joshimath bypass on EPC mode in the state of Uttarakhand Length 6.35 km (MoRTH) (618209) (-) (-),Ministry of Road Transport & Highways,Roads & Highways,Uttarakhand,9/1/2022,9/1/2025,258.85,0,35.6,0,258.85,0,0,0,8/1/2027,699,22.97,1
618210,Rehabilitation and upgradation of Askot-Lipulekh on EPC Basis for Phase-I Existing Km 72.00 to 107.620 Design Chainage Km 21330 to Km 56935 under Project Hirak of BRO in the state of Uttarakhand under Bharatmala Pariyojna Phase-I on EPC Mode Length-35.605 Km CA No EPC/MORT&H/HRK/01/2021-22 (MoRTH) (618210) (-) (10214),Ministry of Road Transport & Highways,Roads & Highways,Uttarakhand,12/1/2021,12/1/2023,603.92,0,81.17,0,603.92,0,0,0,6/1/2026,913,30,1
618211,Improvement/construction of 2-lane with paved shoulder of Askote Llipulekh road from Tawaghat village to Budhi village design km. 56935 to km 95748 and from end of Tunnel portal to Kali Mandir design km 113828 to km. 133078 [total design length 58.063 km] under project Hirak of BRO in the state of Uttarakhand under Bharatmala Pariyojna on EPC Mode (MoRTH) (618211) (-) (10215),Ministry of Road Transport & Highways,Roads & Highways,Uttarakhand,11/1/2024,11/1/2026,649.6,0,29.72,0,649.6,0,0,0,11/1/2026,0,0,0
618212,"STABILIZATION OF LAND SLIDE AND SLOPE PROTECTION AT KM 11.00 TO KM 11.08, 29,730 KM TO 30,060 KM, 30,400 KM TO 31,060 KM, 34,750 KM TO 35,300 KM, 38,950 KM TO 39,030 KM & 39,460 KM TO 39,540 KM TWO LOC CLUBBED, KM 40,400 TO KM 40,650, KM 43,500 KM 43,680, 52,460 RISHIKESH - DHARASU ROAD NH-94 ON EPC MODE IN THE STATE OF UTTARAKHAND. NOSE OF LAND SLIDE - 12 NOS (MoRTH) (618212) (-) (-)",Ministry of Road Transport & Highways,Roads & Highways,Uttarakhand,10/1/2025,4/1/2027,197.26,0,22,0,197.26,0,0,0,,,,
618213,Rehabilitation and Upgradation of road Rishikesh Dharasu Old NH-94 with 2-lane with paved shoulder from km 76.000 to km 110.000 Design Chainage from km 74.733 to km 107.347 32.614 km including construction of Kamand re-alignment from existing Chainage Km 105.200 to Km 108.600 design chainage Km 103.436 to Km 105.949 - total length 2513 mtrs and land slide treatment work between design chainage Km 73.800 to Km 74.00 200m on EPC mode under improvement to NH connectivity to Chardham in (MoRTH) (618213) (-) (-),Ministry of Road Transport & Highways,Roads & Highways,Uttarakhand,1/1/2019,1/1/2021,273.76,0,96.46,0,273.76,0,0,0,1/1/2026,1826,59.99,1
618214,Rehabilitation and upgradation to 2 lane / 2 lane with paved shoulder configuration for design chainage km 107.347 to km 129.208 & km 133.878 to km 138.570 existing chainage km 110.000 to km 133.020 & km 137.330 to km 142.028 and land slide treatment at existing km 138.500 Design chainage km 134.970 of NH -94 on EPC mode under improvement to NH connectivity to Chardham in the state of Uttarakhand. (MoRTH) (618214) (-) (-),Ministry of Road Transport & Highways,Roads & Highways,Uttarakhand,1/1/2019,7/1/2021,346.5,0,100,0,346.5,0,0,0,6/1/2024,1066,35.02,1
618215,"Improvement/construction of existing CL-5 Road to NH Intermediate lane specification with hard shoulder from Km 166.000 to 203.77 net Length 37.770 kms of NH-505 Sumdo-Kaza-Gramphoo road in the state of Himachal Pradesh on EPC mode under project Deepak, BRO (MoRTH) (618215) (-) (-)",Ministry of Road Transport & Highways,Roads & Highways,Himachal Pradesh,6/1/2024,6/1/2027,274.36,0,22.26,0,194,-80.36,-29.29,0,6/1/2027,0,0,0
618216,"Improvement/construction of existing CL-5 Road to NH Intermediate lane specification with hard shoulder from Km 133.000 to 166.000 net Length 33.000 kms of NH-505 Sumdo-Kaza-Gramphoo road in the state of Himachal Pradesh on EPC mode under project Deepak, BRO (MoRTH) (618216) (N24001915) (-)",Ministry of Road Transport & Highways,Roads & Highways,Himachal Pradesh,7/1/2023,6/1/2026,230.55,15.16,23.24,6.5756,203.15,-27.4,-11.8846,0,9/1/2027,457,15.01,1
618217,Improvement/construction of existing Class-5 Road to NH Intermediate lane specification with hard shoulder from existing Km 76/340 to 134/940 Design chainage from Km 76/300 to 133/000 net Length 56.700 kms of NH-505 Sumdo-Kaza- Gramphoo road in the state of Himachal Pradesh Package I (MoRTH) (618217) (N24001916) (-),Ministry of Road Transport & Highways,Roads & Highways,Himachal Pradesh,5/1/2023,5/1/2026,314.67,76.97,60.02,24.4605,244.15,-70.52,-22.4108,0,8/1/2027,457,15.01,1
618218,Rehabilitation & upgradation of existing road to 2-lane with hard shoulder from Joshimath km 0.00 to Saraithota km 29.725 road on NH-107B under Bharatmala Pariyojna on EPC mode in the state of Uttarakhand (MoRTH) (618218) (-) (-),Ministry of Road Transport & Highways,Roads & Highways,Uttarakhand,5/1/2023,5/1/2025,338.38,0,78.2,0,338.38,0,0,0,3/1/2027,669,21.98,1
618219,Upgradation to 2-lane with Hard shoulder configuration of Suraithota Ch. 29.725 km to Malari Ch. 60.550 km road on NH- 107B under in the state of Uttarakhand. (MoRTH) (618219) (-) (-),Ministry of Road Transport & Highways,Roads & Highways,Uttarakhand,5/1/2024,5/1/2026,292.76,0,72.5,0,292.76,0,0,0,12/1/2026,214,7.03,1
618222,Widening and Strengthening up gradation to 2 lane with paved shoulder from existing chainage Km 192.98 to Km 229.820 design chainage Km 162.800 to Km 198.18 under 31 BRTF on Akhnoor-Poonch Road NH-144A in the UT of Jammu and Kashmir under Project Sampark Border Roads Organisation BRO on EPC Mode Package-VIII Job No NH-144A-J&K-2022-2023-111 (MoRTH) (618222) (N24002119) (10218),Ministry of Road Transport & Highways,Roads & Highways,Jammu and Kashmir,1/1/2024,1/1/2026,562.45,137.19,70.35,24.3915,562.45,0,0,0,12/1/2026,334,10.97,1
618223,Rehabilitation and up-gradation to 2 lane with paved shoulder from existing chainage km 64535 to km 85385 Design chainage km 55800 to km 74350 under 13 TF on Akhnoor-Poonch road NH-144A under Project Sampark BRO in the UT of Jammu & Kashmir on EPC mode Package-III Job no NH-144A-J&K-2019-20-79 (MoRTH) (618223) (N24001901) (-),Ministry of Road Transport & Highways,Roads & Highways,Jammu and Kashmir,9/1/2021,9/1/2023,152.93,75.64,89.51,49.4605,152.93,0,0,0,10/1/2026,1126,36.99,1
618225,Rehabilitation and up-gradation to 2 lane with paved shoulder from existing chainage km 134950 to km 166100 Design chainage km 116980 to km 146700 under 31 TF on Akhnoor-Poonch road NH-144A in the UT of Jammu & Kashmir under Project Sampark BRO on EPC mode Package-VI Job no NH-144A-J&K-2021-22-106 (MoRTH) (618225) (N24001899) (-),Ministry of Road Transport & Highways,Roads & Highways,Jammu and Kashmir,7/1/2022,7/1/2024,395.25,144.04,89.16,36.4428,395.25,0,0,0,8/1/2026,761,25,1
618226,Rehabilitation and upgradation to 2 lane with paved shoulder from existing chainage Km 30.053 to Km 49.150 design chainage Km 30.000 to Km 46.450 including Kandi Tunnel under 31 BRTF on Akhnoor-Poonch Road NH-144A Under Project Sampark in the UT of Jammu & Kashmir EPC modePackage-I Job no NH-144A-J&K-2020-21-83. (MoRTH) (618226) (N24001898) (-),Ministry of Road Transport & Highways,Roads & Highways,Jammu and Kashmir,11/1/2022,11/1/2024,272.49,157.74,94,57.8884,272.49,0,0,0,9/1/2026,669,21.98,1
618227,Development to 4/6-lanning of NH-31 New NH-10 with both side service roads from km 569.258 to km 581.030 end of AH-02 project on NH- 31 near Shivmandir to Sevoke Army Cantonment in districts of Darjeeling and Jalpaiguri in the state of West Bengal on EPC Mode Job No. 010/WB/2021-22/490 (MoRTH) (618227) (N24001850) (10220),Ministry of Road Transport & Highways,Roads & Highways,West Bengal,3/1/2023,9/1/2025,995.04,494.68,71.61,49.7146,1059.2,64.16,6.448,1,3/1/2027,546,17.94,1
618228,construction of a new 4 lane Parallel to existing MG Setu with its approaces from km 0.00 to km 14.500 across river Ganga on NH-19 at Patna in the state of Bihar. (MoRTH) (618228) (N24001201) (10221),Ministry of Road Transport & Highways,Roads & Highways,Bihar,3/1/2021,9/1/2024,2926.42,0,73.69,0,2926.42,0,0,0,9/1/2027,1095,35.98,1
618229,Rehabilitation and upgradation to 2-lane with paved sholuders configuration of Near Karri village-Etawah section Km30.000 to Km 57.346 Pakage-II of NH-92 in state of Uttar Pradesh undergreen national Highway Corridor ProjectGNHCP with the loan assistance of world Bank on EPC mode. (MoRTH) (618229) (N24001462) (-),Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,8/1/2022,2/1/2024,211.09,0,100,0,206.56,-4.53,-2.146,0,2/1/2025,366,12.02,1
618230,Rehabilitation and Upgradation to 2-lane configuration of Kalwahn-Mandi Section km 208.950 to 250.592 of NH-70 in the State of Himachal Pradesh under Green National Highways Corridor Project GNHCP with the loan assistance of World Bank on EPC mode.Package-3 (MoRTH) (618230) (N24001470) (-),Ministry of Road Transport & Highways,Roads & Highways,Himachal Pradesh,10/1/2022,4/1/2025,314.32,0,70.03,0,314.32,0,0,0,12/1/2026,609,20.01,1
618231,Rehabilitation and Upgradation to 2-lane configuration of Hamirpur-Karnohal Section km 141.00 to 181.00 of NH-70 in the State of Himachal Pradesh under Green National Highways Corridor Project GNHCP with the loan assistance of World Bank on EPC mode.Package-1 (MoRTH) (618231) (N24001447) (-),Ministry of Road Transport & Highways,Roads & Highways,Himachal Pradesh,6/1/2022,12/1/2024,371.93,198.34,93.53,53.3272,371.93,0,0,0,6/1/2026,547,17.97,1
618232,Rehabilitation and Upgradation to 2-lane configuration of Karnohal- Kalwahn Section km 181.00 to 208.950 of NH-70 in the State of Himachal Pradesh under Green National Highways Corridor Project GNHCP with the loan assistance of World Bank on EPC mode.Package-2 (MoRTH) (618232) (-) (-),Ministry of Road Transport & Highways,Roads & Highways,Himachal Pradesh,11/1/2023,5/1/2026,251.62,75.88,57.63,30.1566,190.02,-61.6,-24.4814,0,12/1/2026,214,7.03,1
618233,Construction of 6-lane bridge on Ganga on NH-96 and its approaches in Phaphamau Allahabad on EPC mode (MoRTH) (618233) (N24001421) (10222),Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,2/1/2021,2/1/2024,1948.25,0,88.9,0,1465.41,-482.84,-24.7833,0,9/1/2026,943,30.98,1
618234,Construction of a new 4-lane major bridge across river Kosi at Phulaut including Rehabilitation and upgradation of existing Birpur and Bihpur section of NH-106 from km 106.000 to km 136.000 to 2-lane with paved shoulders in the State of Bihar on EPC mode (MoRTH) (618234) (N24000943) (10223),Ministry of Road Transport & Highways,Roads & Highways,Bihar,6/1/2021,6/1/2024,1478.4,824.29,96.1,55.7555,1478.4,0,0,0,2/1/2027,975,32.03,1
618235,Balance work of Rehabilitation and Up-gradation to 4-Lane configuration of Ras- Beawar Section Km 00.000 to km 30.050 of NH-158 in the State of Rajasthan under Green National Highway Corridor Project GNHCP. (MoRTH) (618235) (-) (-),Ministry of Road Transport & Highways,Roads & Highways,Rajasthan,6/1/2025,12/1/2026,278.1,40.2,44.03,14.4552,278.1,0,0,0,12/1/2026,0,0,0
618236,Rehabilitation and Up-gradation of Dhindi - Digamarru section from Km 126/510 to Km 135/740 of NH -214New NH -216 and digamarru -Losari section from Km 0/000 tp Km 34/230 of NH-214 ANew Nh-216 to two lane with paved shoulder in the state of AP- NH (MoRTH) (618236) (-) (-),Ministry of Road Transport & Highways,Roads & Highways,Andhra Pradesh,5/1/2016,5/1/2018,316.06,220.75,100,69.8443,288.76,-27.3,-8.6376,0,11/1/2023,2010,66.04,1
